name,featureType,code,lat,lng
Whitelady Lake,Lake,951,49.673611,-117.097778
Whiterock Lake,Lake,951,50.276944,-120.068056
Whitesail Lake,Lake,951,53.503611,-126.996667
Whitesand Lake,Lake,951,51.835556,-124.466111
Whitestone Lake,Lake,951,52.454444,-122.041389
Whitestone Lake,Lake,951,54.397222,-122.459722
Whiteswan Lake,Lake,951,50.139722,-115.483333
Whitetail Lake,Lake,951,50.212778,-116.024722
Whitewood Lake,Lake,951,51.097778,-120.340556
Whiting Lake,Lake,951,58.055556,-132.8625
Whitley Lake,Lake,951,51.464444,-120.658611
Whitton Lake,Lake,951,52.024444,-125.557222
Whonnock Lake,Lake,951,49.212778,-122.448056
Whucho Lake,Lake,951,54.496111,-123.735833
Whusnatsidzih Lake,Lake,951,54.691389,-123.3925
Whymper Lake,Lake,951,50.039722,-125.594722
Whyte Lake,Lake,951,49.375833,-123.259167
Wicheeda Lake,Lake,951,54.541944,-122.106667
Wicked Lake,Lake,951,56.2725,-123.634167
Widgeon Lake,Lake,951,49.448889,-122.671389
Widgeon Lake,Lake,951,52.173611,-125.854167
Wiggins Lake,Lake,951,52.275556,-121.702222
Wiggins Lake,Lake,951,54.385278,-126.176944
Wilbur Lake,Lake,951,51.009167,-116.678611
Wilcox Lake,Lake,951,51.818333,-121.142222
Wild Deer Lake,Lake,951,48.675556,-123.81
Wilde Lake,Lake,951,55.815278,-120.905278
Wildhorse Lake,Lake,951,51.520556,-121.303889
Wiley Lake,Lake,951,50.178889,-124.953611
Wilfs Lake,Lake,951,54.281111,-122.581944
Wilgress Lake,Lake,951,49.142778,-118.533889
"Wilkes, Lake",Lake,951,52.028333,-122.505833
Wilkie Lake,Lake,951,52.311111,-122.394444
Wilkinson Lake,Lake,951,51.431667,-121.231389
Will Lake,Lake,951,50.445556,-119.644444
Willan Lake,Lake,951,51.671944,-123.253056
Willard Lake,Lake,951,50.685278,-121.249722
Willemar Lake,Lake,951,49.508611,-125.1925
William Lake,Lake,951,50.726944,-128.201389
Williams Lake,Lake,951,52.116944,-122.071944
Williams Lake,Lake,951,55.903333,-128.680278
Williamson Lake,Lake,951,49.295556,-118.791944
Williamson Lake,Lake,951,50.966667,-118.170556
Williamson Lake,Lake,951,49.150556,-121.595278
Williamson Lake,Lake,951,53.091389,-125.219167
Willington Lake,Lake,951,53.555833,-124.494167
Willis Lake,Lake,951,50.961667,-118.750278
Willow Lake,Lake,951,59.626944,-134.654722
Willow Lake,Lake,951,51.523889,-120.539444
Willowgrouse Lake,Lake,951,51.135,-120.4875
Willshore Lake,Lake,951,50.534167,-119.2225
Wilma Lake,Lake,951,50.120278,-119.152778
Wilmer Lake,Lake,951,50.546389,-116.081944
Wilson Lake,Lake,951,49.452222,-122.086111
Wilson Lake,Lake,951,50.236389,-117.6325
Wilson Lake,Lake,951,49.842222,-119.8775
Wilson Lake,Lake,951,54.493056,-126.599722
Wilson Lake,Lake,951,51.521111,-120.653056
Wilson Lake,Lake,951,54.263056,-122.765833
Wilson Lake,Lake,951,52.720278,-125.884167
Wiminasik Lake,Lake,951,56.489722,-128.043889
Wind Lake,Lake,951,49.602222,-123.077778
Windermere Lake,Lake,951,50.45,-115.988889
Windfall Lake,Lake,951,54.198889,-123.538333
Windfall Lake,Lake,951,54.326667,-124.309722
Windfall Lake,Lake,951,54.987222,-121.639444
Windsor Lake,Lake,951,50.003333,-124.280278
Windsor Lake,Lake,951,54.120833,-123.384444
Windy Lake,Lake,951,54.898611,-123.27
Windy Lake,Lake,951,51.117222,-120.436667
Windy Lake,Lake,951,49.990278,-119.916667
Windy Point Lake,Lake,951,55.114167,-122.9825
Wingdam Lake,Lake,951,53.026111,-121.96
Winslow Lake,Lake,951,49.550278,-122.165556
Winter Lake,Lake,951,49.453611,-122.72
Wishaw Lake,Lake,951,53.973333,-120.224722
Wishon Lake,Lake,951,53.672778,-122.545278
Witch Spirit Lake,Lake,951,57.630833,-130.440556
Witney Lake,Lake,951,52.854167,-118.555833
Witter Lake,Lake,951,55.156111,-123.595556
Wokas Lake,Lake,951,49.904167,-125.548333
Wokkpash Lake,Lake,951,58.444722,-124.860278
Wolf Lake,Lake,951,49.327778,-121.86
Wolf Lake,Lake,951,49.759722,-125.1725
Wolf Lake,Lake,951,51.764167,-120.591667
Wolf Lake,Lake,951,53.0175,-125.212778
Wolf Lake,Lake,951,59.765,-127.237778
Wolfe Lake,Lake,951,49.432778,-120.324722
Wolfe Lake,Lake,951,50.215833,-126.886944
Wolftrack Lake,Lake,951,52.454722,-121.018056
Wollaston Lake,Lake,951,50.060278,-119.107778
Wolverine Lake,Lake,951,52.685,-121.553889
Wolverine Lake,Lake,951,58.346944,-128.586111
Wolverine Lake,Lake,951,50.383056,-115.061944
Wonder Lake,Lake,951,54.161389,-124.039444
Wood Lake,Lake,951,50.084167,-119.388333
Wood Lake,Lake,951,49.458333,-121.855833
Wood Lake,Lake,951,50.171667,-123.131667
Woodfibre Lake,Lake,951,49.6975,-123.333333
Woodfrog Lake,Lake,951,51.883889,-121.663333
Woods Lake,Lake,951,50.3825,-119.790833
Woods Lake,Lake,951,52.142222,-128.089722
"Woods, Lake of the",Lake,951,50.033611,-120.461389
"Woods, Lake of the",Lake,951,49.061111,-120.185833
"Woods, Lake of the",Lake,951,51.430278,-121.034167
Woodworth Lake,Lake,951,54.345556,-130.165556
Woolloomooloo Lake,Lake,951,50.393889,-125.689444
Woran Lake,Lake,951,52.464167,-127.378611
Wort Lake,Lake,951,54.355278,-125.570833
Woss Lake,Lake,951,50.085278,-126.615278
Wotten Lake,Lake,951,49.522222,-121.551111
Wowo Lake,Lake,951,49.857222,-125.380278
Wragge Lake,Lake,951,50.030556,-117.55
Wrathall Lake,Lake,951,58.294444,-131.748611
Wren Lake,Lake,951,53.599167,-124.437222
Wrigglesworth Lake,Lake,951,48.520278,-123.571667
Wright Lake,Lake,951,51.161389,-118.968333
Wright Lake,Lake,951,55.894167,-122.504722
Wudtsi Lake,Lake,951,55.42,-124.886111
Wutak Lake,Lake,951,53.539167,-126.273889
Wutlus Lake,Lake,951,52.975833,-123.449167
Wye Lake,Lake,951,48.521111,-124.0325
Wyndham Lake,Lake,951,53.612778,-129.771111
Württemberg Lake,Lake,951,49.38,-117.015556
Xenia Lake,Lake,951,49.207778,-118.348889
Xit'olacw Lake,Lake,951,50.3175,-122.633056
Yaakin Lake,Lake,951,56.005833,-129.168333
Yakoun Lake,Lake,951,53.313333,-132.290833
Yankee Lake,Lake,951,49.918611,-115.626111
Yardley Lake,Lake,951,53.3325,-122.414444
Yatzutzin Lake,Lake,951,54.674444,-124.241944
Yeates Lake,Lake,951,53.014444,-122.038333
Yehiniko Lake,Lake,951,57.558611,-131.305278
Yeka Lake,Lake,951,59.556667,-121.031389
Yeko Lake,Lake,951,49.313056,-116.148056
Yellen Lake,Lake,951,56.160833,-128.738611
Yellow Lake,Lake,951,52.047222,-121.939167
Yellow Lake,Lake,951,49.335833,-119.753611
Yellow Moose Lake,Lake,951,53.461111,-125.116944
Yellowhead Lake,Lake,951,52.866389,-118.531389
Yeo Lake,Lake,951,52.333056,-128.137778
Yew Lake,Lake,951,49.399167,-123.211389
Yimpakluk Lake,Lake,951,53.271944,-123.744722
Yoder Lake,Lake,951,50.956111,-127.407778
Yoho Lake,Lake,951,51.474722,-116.485
Yolana Lake,Lake,951,49.683611,-124.158056
York Lake,Lake,951,49.111111,-123.863889
York Lake,Lake,951,49.865833,-118.280278
York Lake,Lake,951,53.964167,-125.799444
Yorston Lake,Lake,951,52.299722,-122.381667
Young Lake,Lake,951,49.559167,-122.873889
Young Lake,Lake,951,48.405,-123.763889
Young Lake,Lake,951,51.263611,-120.960278
Youngs Lake,Lake,951,54.288056,-123.222222
Yuen Lake,Lake,951,56.134167,-126.452778
Yukness Lake,Lake,951,51.357222,-116.320833
Yule Lake,Lake,951,53.028333,-128.454444
Yuyetah Biny,Lake,951,51.229444,-123.843056
Yuzkli Lake,Lake,951,53.200833,-121.776667
Zancudo Lake,Lake,951,59.253056,-132.021944
Zeballos Lake,Lake,951,50.080278,-126.74
Zelkwas Lake,Lake,951,53.88,-123.285
Zellers Lake,Lake,951,52.118611,-120.188056
Zenith Lake,Lake,951,49.857222,-123.295556
Zero Lake,Lake,951,52.643056,-119.872778
Zero Lake,Lake,951,51.151111,-123.60
Zeues Lake,Lake,951,59.519722,-120.1725
Zippermouth Lake,Lake,951,53.426111,-123.367778
Zoe Lake,Lake,951,49.6875,-124.143889
mala/Hind-Smith Lake,Lake,951,49.58222,-123.57722
Adit Lakes,Lakes,952,50.033056,-122.866944
Aldermen Lakes,Lakes,952,49.666111,-125.2825
Alix Lakes,Lakes,952,52.637222,-122.414722
Alkali Lakes,Lakes,952,51.034722,-121.548611
Aramis Lakes,Lakes,952,57.736389,-125.326111
Arlington Lakes,Lakes,952,49.616111,-119.082222
Avis Lakes,Lakes,952,49.913333,-117.684722
Balsam Lakes,Lakes,952,51.040833,-118.149167
Banks Lakes,Lakes,952,53.39216,-130.16327
Barbe Lakes,Lakes,952,50.21,-118.758056
Battleship Lakes,Lakes,952,50.198889,-122.378056
Beaverlodge Lakes,Lakes,952,51.639444,-121.628333
Beaverpond Lakes,Lakes,952,55.72,-125.906111
Benoit Lakes,Lakes,952,54.976111,-124.472222
Beresford Lakes,Lakes,952,50.585,-120.250278
Bidwell Lakes,Lakes,952,51.947778,-124.016667
Bird Lakes,Lakes,952,49.835833,-116.364444
Bischoff Lakes,Lakes,952,51.5675,-119.035
Blanket Lakes,Lakes,952,53.553889,-127.406667
Blizzard Lakes,Lakes,952,58.424444,-124.959444
Brennan Lakes,Lakes,952,49.6525,-123.312222
Brenton Lakes,Lakes,952,48.908889,-123.822778
Brewster Lakes,Lakes,952,53.412222,-124.541389
Buckhorn Lakes,Lakes,952,51.985556,-124.259167
Burnie Lakes,Lakes,952,54.383333,-127.618056
Bute Lakes,Lakes,952,50.491389,-120.398333
Caddis Lakes,Lakes,952,54.4725,-122.271667
Cameron Lakes,Lakes,952,55.853889,-121.891944
Camp Three Lakes,Lakes,952,51.638611,-119.173056
Canyon Lakes,Lakes,952,49.707778,-119.283333
Carey Lakes,Lakes,952,49.622222,-125.321667
Carment Lakes,Lakes,952,51.720556,-121.269444
Cascade Lakes,Lakes,952,51.344444,-116.324444
Cathedral Lakes,Lakes,952,49.064444,-120.201111
Cathedral Lakes,Lakes,952,51.372222,-116.389167
Chain Lakes,Lakes,952,54.968056,-120.409444
Champion Lakes,Lakes,952,49.185,-117.613333
Chinchaga Lakes,Lakes,952,57.235833,-120.376944
Cirque Lakes,Lakes,952,52.737778,-132.071667
Clear Mountain Lakes,Lakes,952,53.441111,-121.168889
Clearwater Lakes,Lakes,952,54.3025,-128.556389
Coles Lake,Lakes,952,53.486389,-127.287222
Connor Lakes,Lakes,952,50.315,-115.083611
Consolation Lakes,Lakes,952,49.503889,-122.694444
Coquihalla Lakes,Lakes,952,49.633889,-121.005833
Cornett Lakes,Lakes,952,49.446111,-123.000556
Cottonwood Lakes,Lakes,952,54.373333,-122.518056
Coven Lakes,Lakes,952,49.821944,-117.661667
Cow Lakes,Lakes,952,58.772222,-129.935278
Cowboy Lakes,Lakes,952,52.109444,-125.354167
Crane Lakes,Lakes,952,51.646667,-121.646111
Crystal Tarns,Lakes,952,50.108889,-122.36
Cummins Lakes,Lakes,952,52.166111,-118.000278
Dairy Lakes,Lakes,952,50.624167,-120.681944
Deeks Lakes,Lakes,952,49.504167,-123.201944
Demers Lakes,Lakes,952,49.875556,-117.678611
Desan Lakes,Lakes,952,59.338889,-120.788889
Dina Lakes,Lakes,952,55.525,-123.314444
Dingwall Lakes,Lakes,952,51.854167,-121.756389
Disputed Lakes,Lakes,952,51.628611,-121.009167
Doc English Lakes,Lakes,952,51.95,-122.368611
Drabble Lakes,Lakes,952,49.668889,-125.224444
Draney Lakes,Lakes,952,51.901111,-127.770278
Drum Lakes,Lakes,952,49.841111,-125.881667
Duck Lakes,Lakes,952,51.0775,-121.595278
Duel Lakes,Lakes,952,53.981389,-127.018333
Dundon Lakes,Lakes,952,51.4625,-121.273611
Dungate Lakes,Lakes,952,50.552778,-118.538889
Easter Lakes,Lakes,952,54.584444,-122.624444
Echo Lake,Lakes,952,55.93,-124.730278
Echoes Lakes,Lakes,952,49.871944,-115.808889
Edwards Lakes,Lakes,952,49.093056,-115.115278
Edwin Lakes,Lakes,952,50.148611,-119.048056
Egnell Lakes,Lakes,952,59.883333,-127.695833
Elfin Lakes,Lakes,952,49.785556,-122.988889
Emerslund Lakes,Lakes,952,56.388333,-123.070833
Eneas Lakes,Lakes,952,49.760278,-119.928056
Estella Lakes,Lakes,952,56.963333,-125.101667
Euchiniko Lakes,Lakes,952,53.125278,-124.414444
Fennell Lakes,Lakes,952,49.845833,-117.251389
Fern Lakes,Lakes,952,54.777778,-122.445
Finlayson Lakes,Lakes,952,50.550833,-118.561944
Fish Hawk Lakes,Lakes,952,50.026111,-118.857222
Fisher Lakes,Lakes,952,54.304722,-125.946111
Fishing Lakes,Lakes,952,57.532222,-126.557222
Flint Lakes,Lakes,952,49.9325,-117.1075
Flyfish Lakes,Lakes,952,50.097222,-119.138333
Foster Lakes,Lakes,952,54.001111,-124.768056
Four Lakes,Lakes,952,52.214722,-127.76
Four Lakes,Lakes,952,54.856944,-126.826111
Frog Lakes,Lakes,952,51.296667,-120.2075
Frog Lakes,Lakes,952,58.040833,-127.396667
Frogmoore Lakes,Lakes,952,50.397222,-120.540833
Gallagher Lakes,Lakes,952,50.838889,-121.476667
Garrison Lakes,Lakes,952,49.217778,-120.693611
Gataga Lakes,Lakes,952,58.18244,-125.81858
Gavia Lakes,Lakes,952,50.967778,-116.604444
Geen Lakes,Lakes,952,49.948056,-119.191111
Gemini Lakes,Lakes,952,59.353611,-127.481389
Genier Lakes,Lakes,952,51.224167,-120.127778
Gilliland Lakes,Lakes,952,59.660556,-126.755278
Glasgow Lakes,Lakes,952,51.166944,-124.141944
Good Hope Lakes,Lakes,952,51.587778,-127.468611
Gordie Lakes,Lakes,952,53.283056,-122.021389
Gordon Lakes,Lakes,952,51.2875,-127.503056
Graffunder Lakes,Lakes,952,51.565,-119.569444
Grizzly Lakes,Lakes,952,51.730278,-120.232222
Grus Lakes,Lakes,952,54.110278,-131.688889
Gwillim Lakes,Lakes,952,49.813611,-117.740833
Haggen Lakes,Lakes,952,53.497222,-121.533889
Hall Lakes,Lakes,952,50.748889,-116.319444
Hambler Lakes,Lakes,952,54.831111,-120.805
Hamling Lakes,Lakes,952,50.258611,-117.524167
Harelda Lakes,Lakes,952,54.023333,-131.845
Haystack Lakes,Lakes,952,49.029167,-120.107222
Headwater Lakes,Lakes,952,49.810556,-120.009444
Helset Lakes,Lakes,952,52.0675,-119.939722
Hidden Lakes,Lakes,952,51.484167,-116.484167
Hillgren Lakes,Lakes,952,59.821111,-127.335
Hird Lakes,Lakes,952,49.854722,-117.735
Hluey Lakes,Lakes,952,58.315556,-130.116944
Hoben Lakes,Lakes,952,49.946944,-117.482778
Hodgson Lakes,Lakes,952,49.845,-116.381667
Holland Lakes,Lakes,952,54.261944,-127.424444
Hoodoo Lakes,Lakes,952,54.1675,-123.173333
Horsehoof Lakes,Lakes,952,52.551944,-124.195
Hospital Lakes,Lakes,952,53.078333,-121.487222
Hunter Lakes,Lakes,952,57.388333,-121.023333
Illusion Lakes,Lakes,952,49.3525,-124.637778
Jarvis Lakes,Lakes,952,54.093056,-120.196667
Jennings Lakes,Lakes,952,59.633333,-130.688333
Jerry Lakes,Lakes,952,50.117778,-118.991111
John Brown Lakes,Lakes,952,54.140278,-126.0125
Joker Lakes,Lakes,952,49.775278,-117.140556
Jumeaux Lakes,Lakes,952,52.378889,-121.772778
Kame Lakes,Lakes,952,50.066944,-120.356389
Kane Lakes,Lakes,952,49.979722,-120.688056
Kettle Lakes,Lakes,952,52.849444,-118.593611
Kiakho Lakes,Lakes,952,49.495556,-115.905
Kippan Lakes,Lakes,952,49.331944,-121.166667
Klaklakama Lakes,Lakes,952,50.173333,-126.454167
Klua Lakes,Lakes,952,58.121944,-122.254444
Kluatantan Lakes,Lakes,952,56.949167,-128.055
Kluskus Lakes,Lakes,952,53.084722,-124.484722
Knife Lakes,Lakes,952,51.1175,-121.362778
Knot Lakes,Lakes,952,51.938611,-125.710556
La Salle Lakes,Lakes,952,53.512222,-120.659444
Larkin Lakes,Lakes,952,49.699167,-120.664722
Lava Lakes,Lakes,952,56.443056,-130.897222
Lewis Lake,Lakes,952,54.359722,-125.984722
Lho Lakes,Lakes,952,54.7275,-123.44
Limestone Lakes,Lakes,952,54.426944,-120.980833
Little Disdero Lakes,Lakes,952,50.581389,-119.978056
Little Joe Lakes,Lakes,952,54.873889,-126.835278
Little Prairie Lakes,Lakes,952,54.951111,-120.196667
Little Slocan Lakes,Lakes,952,49.677222,-117.658056
Lucile Lakes,Lakes,952,51.817222,-121.048611
Lupin Lakes,Lakes,952,51.284722,-120.381389
MacCarthy Lakes,Lakes,952,50.415,-115.993333
Manson Lakes,Lakes,952,55.602222,-124.354167
McCall Lakes,Lakes,952,49.790556,-119.78
McConnell Lakes,Lakes,952,56.910556,-126.523889
McIntosh Lakes,Lakes,952,52.143333,-121.477778
McKean Lakes,Lakes,952,49.816944,-117.815833
McNair Lakes,Lakes,952,49.883333,-115.883611
McNaughton Lakes,Lakes,952,59.727778,-130.707778
McTaggart Lakes,Lakes,952,51.387778,-120.128333
Meighan Lakes,Lakes,952,51.05,-120.410278
Melbern Lakes,Lakes,952,59.246667,-137.274444
Milch Lakes,Lakes,952,51.730556,-121.223056
Mile High Lakes,Lakes,952,49.715833,-119.045556
Mineral Lakes,Lakes,952,59.637778,-136.608889
Moffat Lakes,Lakes,952,52.128889,-121.028889
Moodie Lakes,Lakes,952,58.824722,-127.603889
Moor Lakes,Lakes,952,51.344722,-116.321389
Moose Lakes,Lakes,952,58.608333,-129.902778
Morfee Lakes,Lakes,952,55.348611,-123.076389
Morning Glory Lakes,Lakes,952,51.364167,-116.364444
Moyie Lake,Lakes,952,49.319722,-115.8325
Mud Lakes,Lakes,952,51.139167,-122.738611
Mulvey Lakes,Lakes,952,49.771111,-117.638333
Murdock Lakes,Lakes,952,52.445,-121.354167
Murphy Lakes,Lakes,952,49.556667,-120.9275
Muscovite Lakes,Lakes,952,55.958056,-124.254167
Nanaimo Lakes,Lakes,952,49.10,-124.170833
Narao Lakes,Lakes,952,51.421667,-116.3475
Nation Lakes,Lakes,952,55.190278,-125.030556
Neuch Lakes,Lakes,952,54.121389,-126.691111
Nikwikwaia Lakes,Lakes,952,51.054722,-119.639722
Noakes Lakes,Lakes,952,49.683056,-117.022778
Norbury Lakes,Lakes,952,49.5325,-115.481667
Otter Lakes,Lakes,952,55.9625,-124.774167
Paddy Ryan Lakes,Lakes,952,50.481944,-116.072778
Park Lakes,Lakes,952,50.108611,-119.197222
Parrott Lakes,Lakes,952,54.125833,-126.588889
Parting Lakes,Lakes,952,51.515556,-121.2125
Pendleton Lakes,Lakes,952,51.948889,-120.438056
Philip Lakes,Lakes,952,55.076944,-123.850833
Phyllodoce Lakes,Lakes,952,49.925833,-116.363333
Pimainus Lakes,Lakes,952,50.403056,-121.085278
Poison Lakes,Lakes,952,52.625556,-125.463056
Porter Lakes,Lakes,952,59.987222,-128.677222
Pothole Lakes,Lakes,952,55.584167,-123.380556
Prouton Lakes,Lakes,952,52.438889,-121.746389
Racoon Lakes,Lakes,952,50.521389,-123.958889
Rainbow Lakes,Lakes,952,58.440833,-128.390278
Reanay Lakes,Lakes,952,49.865278,-117.566667
Reed Lakes,Lakes,952,49.826389,-115.798889
Reith Lakes,Lakes,952,49.849722,-118.537778
Ridge Lakes,Lakes,952,50.448889,-120.494722
River Lakes,Lakes,952,51.32,-121.583611
Rocky Lakes,Lakes,952,49.845833,-117.734722
Rogers Lakes,Lakes,952,59.860556,-126.5575
Saddle Lakes,Lakes,952,52.575278,-118.885556
Sandpile Lakes,Lakes,952,59.021111,-128.178056
Sapphire Lakes,Lakes,952,49.751667,-117.2075
Separation Lakes,Lakes,952,49.526111,-120.4775
Shandilla Lakes,Lakes,952,55.074722,-128.023611
Shishilabet Lakes,Lakes,952,55.514444,-129.235278
Shoal Lakes,Lakes,952,55.827222,-124.062222
Showh Lakes,Lakes,952,50.203889,-122.961667
Silver Lakes,Lakes,952,57.493889,-121.204444
Silver Lakes,Lakes,952,56.098333,-130.011944
Silver Mine Lakes,Lakes,952,48.664444,-123.676111
Silver Star Lakes,Lakes,952,50.380833,-119.124722
Six Mile Lakes,Lakes,952,49.668889,-117.288889
Smelter Lakes,Lakes,952,49.359167,-120.523611
South Gataga Lakes,Lakes,952,57.939444,-125.720833
Specs Lakes,Lakes,952,50.088889,-119.060833
Spectacle Lakes,Lakes,952,53.138889,-121.261111
Spooney Lakes,Lakes,952,51.039722,-120.149167
Spruce Lakes,Lakes,952,53.653056,-121.621111
Stack Lakes,Lakes,952,51.509167,-120.695278
Stair Lakes,Lakes,952,49.868611,-116.345278
Stalk Lakes,Lakes,952,57.121667,-127.619722
Stark Lakes,Lakes,952,49.086111,-123.940833
Stephens Lakes,Lakes,952,50.453889,-119.881944
Stevens Lakes,Lakes,952,51.984444,-119.742222
Struthers Lakes,Lakes,952,51.024167,-120.189167
Stumbles Lakes,Lakes,952,50.221389,-120.948333
Success Lakes,Lakes,952,51.959722,-125.871111
Summit Lakes,Lakes,952,58.017778,-131.217222
Summit Lakes,Lakes,952,51.141389,-123.474444
Summit Lakes,Lakes,952,52.675278,-131.875833
Sundance Lakes,Lakes,952,55.713611,-121.378611
Tacheeda Lakes,Lakes,952,54.701944,-122.543056
Tachilta Lakes,Lakes,952,58.628889,-130.943611
Talcheazoone Lakes,Lakes,952,52.6125,-126.513889
Tanya Lakes,Lakes,952,52.791389,-126.031667
Taquat Lakes,Lakes,952,49.718889,-123.346667
Taseko Lakes,Lakes,952,51.252778,-123.590556
Tatsno Lakes,Lakes,952,49.522222,-125.299167
Tenakihi Lakes,Lakes,952,56.191111,-125.439444
Tepee Lakes,Lakes,952,49.785556,-120.262778
Texaco Lakes,Lakes,952,59.233611,-121.821111
Thetis Lake,Lakes,952,48.467778,-123.470556
Thuya Lakes,Lakes,952,51.406944,-120.363611
Tlatlaphinachist Lakes,Lakes,952,48.956111,-125.53
Tom George Lakes,Lakes,952,54.433333,-127.5675
Tom and Eunice Lakes,Lakes,952,55.301389,-123.094444
Tommy Lakes,Lakes,952,57.806389,-121.946667
Tremblay Lakes,Lakes,952,52.000278,-122.630833
Triple Lakes,Lakes,952,49.475,-118.9125
Tsea Lakes,Lakes,952,59.385833,-122.049722
Tsimeh Lakes,Lakes,952,58.963333,-122.758056
Tsus Lakes,Lakes,952,53.737778,-121.920833
Tuchodi Lakes,Lakes,952,58.1975,-124.537778
Twin Lakes,Lakes,952,49.351944,-122.248611
Twin Lakes,Lakes,952,49.311944,-119.739722
Twin Lakes,Lakes,952,51.065833,-118.565
Twin Lakes,Lakes,952,50.785,-116.361389
Twin Lakes,Lakes,952,55.286944,-120.103889
Twin Lakes,Lakes,952,51.539167,-116.72
Twin Lakes,Lakes,952,52.122222,-119.8475
Twin Lakes,Lakes,952,53.464722,-123.386389
Twin Lakes,Lakes,952,50.498611,-122.317778
Twin Lakes,Lakes,952,49.046389,-117.063056
Two Bears Lakes,Lakes,952,54.767222,-123.699444
Tyson Lakes,Lakes,952,49.798611,-123.645833
Tzequa Lakes,Lakes,952,50.083056,-121.883611
Unchietlat Lakes,Lakes,952,53.114444,-126.265278
Vicar Lakes,Lakes,952,49.434167,-122.943056
Vimy Lakes,Lakes,952,52.348611,-119.691667
Wagner Lakes,Lakes,952,49.67528,-125.22543
Waller Lakes,Lakes,952,53.349167,-130.0525
Wargen Lakes,Lakes,952,57.336389,-121.371944
Wasko Lakes,Lakes,952,52.554722,-120.837778
Weasel Lakes,Lakes,952,50.025833,-116.5075
Webb Lakes,Lakes,952,51.476944,-120.707222
Welch Lakes,Lakes,952,50.223889,-127.026389
Wells Lakes,Lakes,952,50.986111,-116.238611
Westwick Lakes,Lakes,952,51.9925,-122.163889
White Lakes,Lakes,952,50.382222,-122.615278
Wild Goose Lakes,Lakes,952,51.429444,-121.920556
Williams' Lakes,Lakes,952,50.051667,-126.223056
Wiseman Lakes,Lakes,952,51.461944,-117.193611
Wohlleben Lakes,Lakes,952,51.083611,-121.421111
Wolverine Lakes,Lakes,952,55.689444,-124.458056
Wyse Lakes,Lakes,952,50.535556,-120.667778
Yedhe Lakes,Lakes,952,58.546667,-125.365833
de Macedo Lakes,Lakes,952,52.619722,-125.856667
Alga Pond,Pond (1),953,50.661667,-120.531389
Art Pond,Pond (1),953,49.868611,-119.565278
Ash Pond,Pond (1),953,49.660278,-125.231389
Aston Pond,Pond (1),953,49.679167,-125.313333
